times,sst,sst_err,ftemp,wind,atemp,swrad,humid,boatspd
297952.56000000157,295.135,0.09542465753424657,294.95,3.276,294.41,879.1,0.01,1.6
298643.51999998256,295.269,0.04008219178082192,295.08299999999997,3.541,294.36,893.9,0.01,0.8
299334.47999996354,295.241,0.04931506849315069,295.09799999999996,3.682,294.458,899.9,0.01,0.4
300034.3199999597,295.206,0.0707945205479452,294.935,3.097,294.403,907.5,0.01,0.6
300725.28000002913,295.185,0.082,295.015,4.1,294.485,917.0,0.01,0.0
301416.4800000275,295.216,0.048,295.04499999999996,3.6,294.546,916.8,0.01,0.0
302107.6800000308,295.227,0.09643835616438355,295.099,3.655,294.597,914.7,0.01,1.4
302798.8800000292,295.223,0.09101369863013697,295.11199999999997,4.306,294.598,915.1,0.01,0.5
303498.72000003036,295.276,0.088,295.09,3.9,294.628,913.5,0.01,0.0
304189.92000002874,295.298,0.09369863013698629,295.065,3.344,294.651,905.9,0.01,0.6
304881.1200000271,295.305,0.09915068493150685,295.09099999999995,4.265,294.61,893.5,0.01,0.8
305580.96000002825,295.312,0.068,295.22799999999995,4.0,294.615,878.8,0.01,0.0
306272.16000002663,295.292,0.0886027397260274,295.18199999999996,4.505,294.58,863.0,0.01,0.8
306963.3600000299,295.221,0.06926027397260273,295.138,4.07,294.501,840.9,0.01,1.2
307654.7999999622,295.206,0.10520547945205479,295.063,2.976,294.701,815.0,0.01,4.6
308357.5200000199,295.445,0.05321917808219178,294.92199999999997,2.878,295.139,789.6,0.01,3.9
309048.4800000009,295.248,0.12824657534246575,295.04699999999997,4.473,294.609,767.4,0.01,0.5
309748.56000001944,294.927,0.07957534246575343,295.12899999999996,4.231,294.472,737.9,0.01,1.1
310439.5200000004,295.325,0.07984931506849315,295.036,5.398,294.755,707.1,0.01,5.5
311137.2000000021,295.208,0.15369863013698631,294.88199999999995,5.368,294.56,658.8,0.01,10.9
311835.8399999899,295.006,0.08664383561643836,294.72499999999997,5.518,294.575,620.4,0.01,10.7
312534.47999998264,295.227,0.08223287671232876,295.238,6.265,294.62,587.3,0.01,11.5
313233.1199999704,295.555,0.0918904109589041,295.56899999999996,5.128,294.718,544.5,0.01,11.2
313940.3999999609,296.174,0.088013698630137,296.22799999999995,5.235,294.905,507.8,0.01,11.1
314639.03999995365,296.237,0.12821917808219177,296.335,5.072,295.035,457.6,0.01,11.4
315337.4400000075,296.265,0.21013698630136984,296.33,4.963,295.127,413.2,0.01,11.4
316035.8399999828,296.374,0.088013698630137,296.435,5.235,295.205,376.4,0.01,11.1
316734.2400000367,295.908,0.16335616438356163,295.989,5.256,295.172,332.1,0.01,11.9
317441.2800000098,295.767,0.1555068493150685,295.834,5.726,295.192,279.6,0.01,11.8
319318.07999999274,296.234,0.12575342465753425,296.293,5.526,295.396,160.5,0.01,10.9
320016.71999998053,296.524,0.1994246575342466,296.65,4.845,295.462,122.5,0.01,10.5
320723.99999997107,296.521,0.10328767123287672,296.558,5.483,295.555,82.6,0.01,11.4
323509.6800000003,295.954,0.13463013698630136,296.053,5.414,295.548,-0.2,0.01,10.6
324208.0799999707,295.953,0.17161643835616439,296.001,5.88,295.567,-1.1,0.01,11.5
324915.3599999612,295.466,0.16257534246575342,295.53799999999995,6.318,295.507,-0.4,0.01,11.2
325613.76000002003,295.193,0.10010958904109589,295.13599999999997,5.695,295.424,0.1,0.01,11.5
326312.15999999037,294.602,0.0797123287671233,294.673,4.464,295.231,0.4,0.01,10.7
327036.4799999592,294.677,0.15304109589041098,294.827,3.76,295.162,0.5,0.01,12.0
327743.2799999984,294.883,0.1317808219178082,295.017,3.501,295.188,0.5,0.01,11.4
328450.0800000376,294.524,0.14546575342465756,294.48299999999995,4.491,295.07,0.4,0.01,11.3
329148.72000003036,294.779,0.10060273972602739,294.83599999999996,3.664,294.942,0.5,0.01,12.6
329847.83999996947,294.715,0.13117808219178081,294.78499999999997,3.797,294.737,0.5,0.01,12.0
330546.71999997954,294.709,0.10356164383561645,294.852,3.29,294.549,0.3,0.01,12.4
331245.5999999896,294.596,0.11338356164383562,294.71599999999995,3.262,294.645,0.5,0.01,12.1
331953.11999999755,294.594,0.09687671232876711,294.738,3.358,294.66,0.5,0.01,12.6
332651.7599999903,294.527,0.20926027397260274,294.679,4.214,294.665,0.5,0.01,12.2
333350.39999998297,294.973,0.17753424657534247,295.042,5.591,294.916,0.5,0.01,12.4
334049.5200000105,295.267,0.2169041095890411,295.279,6.126,295.163,0.5,0.01,12.7
334748.64000003797,295.464,0.09972602739726028,295.52799999999996,5.437,295.361,0.6,0.01,11.4
335447.759999982,295.512,0.1304109589041096,295.55699999999996,5.268,295.451,0.6,0.01,12.6
336155.52000000735,295.625,0.14054794520547945,295.606,6.704,295.531,0.6,0.01,12.4
336854.64000003977,295.577,0.17202739726027397,295.155,7.133,295.549,0.5,0.01,12.7
337553.7599999789,295.536,0.13136986301369863,295.515,7.267,295.498,0.5,0.01,12.8
338252.8800000113,295.517,0.15123287671232877,295.522,6.467,295.477,0.5,0.01,13.0
338952.2399999727,295.239,0.18156164383561643,295.296,6.717,295.476,0.5,0.01,13.6
339660.48000003776,295.322,0.13808219178082193,295.368,6.338,295.523,0.6,0.01,13.4
340359.83999999915,295.827,0.14367123287671232,295.90799999999996,6.208,295.793,0.6,0.01,13.0
341059.1999999606,296.246,0.09349315068493151,296.328,5.965,296.109,0.9,0.01,12.7
341758.3199999881,295.881,0.1201095890410959,295.67199999999997,6.167,296.223,1.2,0.01,12.8
342457.9199999718,296.414,0.11383561643835616,296.442,5.707,296.241,1.2,0.01,13.1
343166.1600000369,296.758,0.1469178082191781,296.918,4.559,296.407,1.1,0.01,12.9
343865.7600000206,296.697,0.07824657534246575,296.78799999999995,4.99,296.402,0.9,0.01,12.6
344565.6000000168,296.369,0.1414109589041096,296.512,5.069,296.329,0.7,0.01,13.3
345265.44000001793,296.182,0.25895890410958905,296.284,5.439,296.298,0.6,0.01,13.2
345965.04000000167,295.796,0.12230136986301371,295.924,4.971,296.159,0.7,0.01,13.3
346673.76000001805,296.648,0.12567123287671234,295.347,4.353,296.246,0.6,0.01,13.2
347373.3600000018,296.686,0.16375342465753423,296.796,4.305,296.286,0.6,0.01,13.2
348073.4400000203,296.519,0.12567123287671234,296.73299999999995,5.008,296.19,0.5,0.01,13.2
348773.28000002145,296.959,0.14745205479452056,297.133,4.787,296.321,0.5,0.01,13.0
349473.1200000177,296.334,0.09580821917808219,296.431,4.625,296.244,0.6,0.01,12.3
350181.84000003897,296.367,0.19802739726027396,296.52599999999995,4.676,296.265,0.6,0.01,13.2
350881.44000001776,296.865,0.09383561643835617,297.00199999999995,4.225,296.374,0.6,0.01,12.8
351580.79999997915,296.942,0.19945205479452055,297.049,4.727,296.447,0.6,0.01,13.4
352288.8000000268,298.133,0.1763013698630137,297.541,5.568,296.708,0.6,0.01,14.0
352987.68000003695,298.078,0.10663013698630137,297.327,4.826,296.857,0.6,0.01,13.2
353687.03999999835,298.218,0.13232876712328767,298.392,4.167,296.957,0.6,0.01,13.0
354395.52000000223,298.26,0.12361643835616438,298.503,4.699,296.99,0.6,0.01,13.6
355095.3599999984,298.203,0.14002739726027397,298.405,3.435,297.067,0.7,0.01,12.3
355803.8400000023,297.851,0.168,298.075,4.712,297.036,0.6,0.01,14.6
356503.43999998114,298.049,0.10060273972602739,298.28,3.417,297.037,0.7,0.01,12.6
357202.80000003095,298.1,0.13561643835616438,298.378,3.214,297.051,0.6,0.01,12.9
357902.15999999235,297.934,0.12142465753424658,298.155,3.283,296.976,0.6,0.01,13.1
358601.7599999712,297.538,0.20643835616438355,297.75899999999996,3.612,296.941,0.5,0.01,12.8
359310.0000000362,297.032,0.13472602739726028,297.191,4.17,296.837,0.6,0.01,13.5
360009.35999999766,297.248,0.1689041095890411,297.46,3.658,296.87,0.5,0.01,12.8
360708.719999964,297.476,0.16032876712328767,297.666,3.215,296.868,0.5,0.01,12.0
361408.08000000886,297.475,0.1566849315068493,297.698,2.55,296.842,0.5,0.01,12.0
362107.4399999703,297.689,0.12069863013698631,297.907,2.497,296.923,0.5,0.01,12.1
362815.20000000054,298.635,0.11616438356164384,298.93199999999996,3.459,297.111,0.5,0.01,11.9
363514.32000002806,298.765,0.09838356164383562,298.25399999999996,3.716,297.102,0.5,0.01,12.0
364213.43999997206,298.845,0.17884931506849314,299.067,4.452,297.196,0.5,0.01,12.6
364911.9600000371,298.819,0.15904109589041096,299.08299999999997,3.967,297.238,0.5,0.01,12.4
365610.48000001867,298.836,0.11380821917808219,299.068,3.318,297.283,0.7,0.01,12.2
366317.51999999175,298.621,0.13315068493150684,298.878,3.417,297.276,1.7,0.01,12.4
367015.91999996215,298.606,0.14904109589041095,298.93899999999996,2.952,297.342,6.5,0.01,12.6
367714.7999999723,298.563,0.09545205479452054,298.272,3.215,297.384,16.9,0.01,12.2
368414.1600000172,298.702,0.09794520547945205,298.933,2.956,297.452,33.1,0.01,12.9
369111.8400000188,298.771,0.056739726027397255,298.92199999999997,3.453,297.553,73.4,0.01,7.2
369804.7199999819,298.783,0.11252054794520547,298.955,2.92,297.536,133.1,0.01,7.6
370500.96000003634,298.763,0.12109589041095892,298.924,3.735,297.547,118.8,0.01,7.5
371193.8399999994,298.697,0.0866027397260274,298.92199999999997,2.576,297.541,98.7,0.01,7.2
371888.1599999882,298.815,0.10049315068493152,298.991,3.075,297.59,160.6,0.01,11.6
372586.55999996356,299.023,0.13583561643835615,299.168,3.563,297.721,306.3,0.01,12.2
373284.2399999603,298.943,0.10134246575342465,299.102,3.755,297.758,343.2,0.01,12.8
373990.3200000308,299.441,0.10606849315068494,299.61199999999997,4.154,297.971,382.2,0.01,12.1
374688.0000000276,299.391,0.09554794520547946,299.48999999999995,5.164,298.019,435.1,0.01,13.3
375379.1279999721,300.834,0.09875342465753424,300.984,5.251,298.393,477.0,0.01,12.1
389244.81599997217,301.177,0.07287671232876712,301.304,4.183,298.842,911.2,0.01,0.6
389944.58399999805,301.179,0.05991780821917808,301.29999999999995,4.474,298.832,903.7,0.01,1.6
390635.71200003097,301.217,0.1497808219178082,301.277,4.217,298.763,894.4,0.01,0.8
391326.83999997063,301.209,0.08802739726027398,301.263,4.28,298.725,886.7,0.01,0.7
392017.96799999865,301.239,0.10232876712328767,301.33799999999997,4.257,298.747,869.5,0.01,2.0
392717.7360000294,301.252,0.08767123287671233,301.27,3.254,298.706,854.6,0.01,1.4
393408.8639999691,301.136,0.10538356164383562,301.251,4.053,298.759,831.1,0.01,1.1
394099.96799997916,301.203,0.08494520547945204,301.243,3.259,298.675,807.4,0.01,1.3
394791.0960000072,301.228,0.04972602739726027,301.258,3.935,298.597,781.7,0.01,1.9
396181.9919999825,301.184,0.09786301369863014,299.92499999999995,4.356,298.624,726.7,0.01,0.6
396873.1200000106,301.03,0.05880821917808219,301.06,5.233,298.865,698.7,0.01,1.3
397565.0399999826,301.042,0.072,301.36499999999995,4.3,298.903,663.9,0.01,0.0
398256.7200000207,301.146,0.16130136986301372,301.34299999999996,4.579,298.932,627.4,0.01,1.1
398957.03999997315,301.152,0.12821917808219177,301.346,4.364,298.944,592.0,0.01,1.0
399648.72000001126,301.089,0.07405479452054795,301.375,4.426,298.949,550.5,0.01,1.3
400349.03999996366,301.088,0.06078082191780822,301.32099999999997,4.188,298.915,512.7,0.01,0.7
401047.84799999854,301.239,0.09335616438356165,301.322,5.479,298.925,456.5,0.01,8.9
401746.65600003826,301.114,0.07364383561643836,300.887,4.256,298.926,422.6,0.01,11.0
402445.4639999896,301.032,0.17116438356164385,300.349,4.511,298.966,375.5,0.01,10.9
403144.2720000294,301.949,0.14097260273972603,302.176,4.791,299.38,329.6,0.01,10.5
403851.7920000373,301.903,0.1141095890410959,302.10799999999995,4.697,299.425,278.8,0.01,9.9
404550.5999999887,302.187,0.15690410958904108,302.43399999999997,6.248,300.039,233.9,0.01,10.3
406367.49600000004,302.21,0.18383561643835616,302.37699999999995,7.221,300.411,82.9,0.01,9.8
407075.04000003083,302.012,0.14153424657534247,302.21999999999997,6.113,300.532,84.6,0.01,10.0
407774.4719999626,302.029,0.10573972602739726,302.224,6.853,300.437,52.0,0.01,10.3
408473.9280000007,301.856,0.1524931506849315,302.05199999999996,6.236,300.519,25.1,0.01,9.6
409173.3600000209,301.801,0.08832876712328767,300.673,6.411,300.54,5.7,0.01,10.2
409872.9599999997,301.418,0.11301369863013701,301.176,6.058,300.596,0.5,0.01,10.4
410581.43999999866,300.246,0.15472602739726027,299.839,5.899,300.273,-1.2,0.01,10.5
411290.16000001994,300.039,0.09357534246575343,299.719,5.913,300.374,-1.8,0.01,10.7
411990.4799999724,299.999,0.12673972602739725,299.667,6.642,300.181,-0.5,0.01,11.1
412691.11200000095,300.96,0.11353424657534249,301.10699999999997,6.119,300.317,0.0,0.01,11.3
413391.767999964,301.523,0.24669863013698634,301.554,6.657,300.611,0.6,0.01,11.5
414092.39999999263,301.978,0.05698630136986302,301.727,6.401,300.617,0.6,0.01,11.4
414792.9599999625,302.043,0.13534246575342465,302.037,5.535,300.65,0.7,0.01,11.4
415502.44799998833,301.995,0.12465753424657536,301.849,6.163,300.698,0.8,0.01,11.4
416203.2000000281,301.813,0.1465890410958904,301.383,6.279,300.628,0.6,0.01,11.5
416904.2400000377,301.777,0.1541917808219178,301.25899999999996,5.984,300.542,0.9,0.01,12.2
417605.27999996376,300.94,0.1719041095890411,300.948,5.636,300.259,0.6,0.01,12.1
418306.3199999733,299.888,0.10931506849315069,299.868,5.374,299.928,0.5,0.01,12.0
419024.8800000008,300.087,0.06845205479452054,299.972,5.522,299.968,0.4,0.01,11.7
419734.80000003055,300.233,0.0770958904109589,300.221,6.376,300.022,0.5,0.01,12.2
420435.84000004013,300.152,0.10527397260273973,300.268,6.147,300.07,0.6,0.01,11.9
421136.8799999613,300.083,0.0904109589041096,300.144,5.71,300.043,0.5,0.01,11.8
421837.9199999708,300.278,0.12249315068493151,300.325,5.314,300.117,0.6,0.01,11.7
422547.59999998315,300.213,0.08938356164383562,300.28,5.065,300.163,0.5,0.01,11.5
423248.3999999704,300.189,0.15073972602739727,300.28999999999996,4.518,300.242,1.0,0.01,11.6
423949.1999999625,300.316,0.16804109589041097,300.308,4.9,300.266,0.6,0.01,11.5
424650.2399999721,300.313,0.143013698630137,300.284,5.096,300.345,1.1,0.01,11.5
425351.2799999817,300.308,0.1536164383561644,299.924,5.358,300.446,0.9,0.01,12.1
426060.9599999891,300.214,0.22676712328767124,300.246,5.04,300.472,0.8,0.01,12.1
426761.9999999986,300.248,0.14939726027397263,300.258,5.779,300.426,0.6,0.01,12.0
427463.0400000082,300.112,0.08613698630136987,299.753,5.04,300.293,0.4,0.01,11.6
428164.08000001777,299.972,0.14715068493150685,300.101,3.175,300.215,0.4,0.01,11.6
428864.8800000099,299.941,0.1322876712328767,300.10299999999995,2.132,300.166,0.5,0.01,11.5
429574.5600000173,299.809,0.061013698630136996,299.979,2.388,300.22,0.8,0.01,11.6
430275.3600000095,299.838,0.1405068493150685,300.029,2.042,300.182,0.6,0.01,11.7
430976.400000019,299.974,0.11528767123287671,300.15,2.092,300.181,0.7,0.01,11.7
431677.2000000112,299.956,0.11616438356164384,300.15299999999996,2.212,300.291,0.9,0.01,11.9
432378.2400000207,300.08,0.14715068493150685,300.33,2.608,300.281,0.7,0.01,11.6
433087.68000001076,300.764,0.12772602739726027,300.916,2.408,300.518,0.8,0.01,11.3
433787.99999996315,300.998,0.07068493150684932,301.065,2.931,300.67,0.9,0.01,11.2
434496.9600000018,301.45,0.10743835616438356,301.56399999999996,3.194,300.84,0.9,0.01,10.7
435197.2800000378,302.377,0.1316986301369863,302.578,3.328,301.15,1.1,0.01,10.7
435897.35999997286,302.623,0.08002739726027397,302.846,3.8,301.295,1.3,0.01,10.8
436606.5119999881,302.913,0.1524931506849315,303.154,3.115,301.397,1.4,0.01,10.7
437306.92800001724,302.971,0.1016986301369863,303.22499999999997,2.791,301.387,1.2,0.01,11.0
438016.08000003744,302.97,0.12975342465753423,303.236,3.458,301.472,1.1,0.01,11.0
438716.3999999899,302.909,0.15197260273972601,303.18699999999995,3.237,301.512,0.8,0.01,11.2
439416.95999995974,302.785,0.19664383561643836,303.041,4.143,301.476,0.9,0.01,11.5
440113.20000001905,302.778,0.09915068493150685,303.02799999999996,3.595,301.482,0.7,0.01,0.8
440812.7999999979,302.797,0.02778082191780822,303.037,3.261,301.415,0.5,0.01,1.0
441504.00000000116,302.821,0.068,303.048,3.0,301.468,0.6,0.01,0.0
442195.19999999955,302.822,0.06882191780821918,303.034,2.807,301.451,0.6,0.01,1.1
442895.0400000007,302.764,0.082,303.02799999999996,3.0,301.436,0.5,0.01,0.0
443586.23999999906,302.786,0.04852054794520548,303.019,2.971,301.5,0.6,0.01,0.8
444277.4400000024,302.826,0.06826027397260273,303.032,3.585,301.513,0.5,0.01,0.5
444977.27999999863,302.784,0.054,303.025,2.9,301.529,0.5,0.01,0.0
445677.11999999976,302.8,0.06794520547945206,303.04999999999995,3.276,301.587,0.5,0.01,0.9
446368.31999999814,302.747,0.054,303.043,3.8,301.625,0.7,0.01,0.0
447059.5200000014,302.748,0.052,303.101,3.0,301.614,0.5,0.01,0.0
447750.7199999998,302.826,0.088,303.05199999999996,3.1,301.608,0.6,0.01,0.0
448442.4000000379,302.802,0.11632876712328766,303.04699999999997,4.994,301.589,0.6,0.01,4.7
449149.9199999624,302.917,0.09468493150684931,303.17699999999996,4.648,301.542,0.6,0.01,11.0
450550.79999997304,302.923,0.16898630136986303,303.179,4.098,301.564,0.5,0.01,11.1
451251.120000009,302.841,0.12273972602739726,303.137,4.011,301.566,0.5,0.01,11.0
451951.4399999614,302.824,0.12873972602739725,303.092,2.166,301.467,0.5,0.01,10.8
454061.0399999885,303.138,0.05280821917808219,303.424,4.989,301.552,16.7,0.01,11.1
454770.2399999611,303.192,0.09579452054794521,303.438,4.628,301.535,34.1,0.01,11.3
455470.8000000193,303.245,0.09972602739726028,303.48699999999997,4.208,301.596,52.0,0.01,11.4
456171.35999998916,303.261,0.11708219178082194,303.491,4.708,301.646,92.8,0.01,11.3
456871.91999996395,303.248,0.1837808219178082,303.471,4.414,301.697,131.6,0.01,11.2
457572.48000001727,303.233,0.1343013698630137,303.46999999999997,4.303,301.758,164.6,0.01,11.2
458281.67999998986,303.047,0.20367123287671232,303.24899999999997,3.5,301.787,155.8,0.01,10.6
458982.2399999597,303.175,0.11527397260273974,303.412,3.014,301.851,196.7,0.01,10.9
459682.5600000006,303.176,0.1016986301369863,303.402,3.413,301.922,171.4,0.01,11.0
460391.52000003925,303.102,0.167013698630137,303.265,3.223,302.093,181.4,0.01,10.8
461091.8399999917,302.966,0.07095890410958905,303.10999999999996,3.248,302.108,323.1,0.01,11.3
461792.1600000276,302.86,0.09117808219178081,302.998,4.065,302.148,335.8,0.01,11.0
462492.2399999627,302.806,0.1183013698630137,302.945,2.821,302.248,426.3,0.01,10.8
463192.5599999986,302.839,0.11482191780821918,302.96099999999996,1.41,302.31,520.6,0.01,10.8
463888.3200000182,302.736,0.08380821917808219,302.904,0.628,302.779,306.2,0.01,1.5
464587.9680000378,302.844,0.046,302.912,0.9,302.861,277.7,0.01,0.0
465278.9999999892,302.674,0.052739726027397266,302.909,0.745,302.7,308.5,0.01,0.8
465970.008000011,302.82,0.054493150684931504,302.905,1.05,302.839,344.1,0.01,0.7
466661.0399999623,302.807,0.08602739726027397,302.912,0.681,302.663,342.3,0.01,1.1
467352.479999983,302.817,0.09493150684931506,302.90799999999996,2.875,302.706,316.7,0.01,0.8
468052.3199999792,302.775,0.082,302.914,2.2,302.517,304.3,0.01,0.0
468743.51999998256,302.837,0.1329041095890411,302.918,2.453,302.479,345.5,0.01,0.8
469434.71999998094,302.795,0.06582191780821918,302.90299999999996,1.939,302.49,377.4,0.01,0.9
470125.6799999619,302.837,0.08493150684931507,302.931,2.229,302.538,521.2,0.01,0.9
472208.54400002863,303.052,0.14958904109589044,302.977,3.22,302.813,630.1,0.01,1.0
472899.9600000265,303.028,0.07013698630136986,302.986,2.462,303.042,599.6,0.01,1.4
474300.04800000973,303.129,0.1358904109589041,302.995,0.839,302.861,806.0,0.01,0.9
475000.1040000103,303.453,0.06882191780821918,303.02799999999996,0.583,302.381,922.8,0.01,1.1
475691.5200000081,303.495,0.07623287671232877,303.09999999999997,1.337,302.781,865.8,0.01,1.3
476391.36000000924,303.404,0.10410958904109589,302.813,0.462,302.637,612.2,0.01,0.6
477082.5600000076,303.427,0.11183561643835617,302.81399999999996,0.96,302.589,673.1,0.01,1.1
477782.40000000875,303.626,0.11041095890410958,302.81399999999996,0.524,302.741,755.3,0.01,0.9
478482.2400000099,303.689,0.06497260273972602,302.827,0.421,303.037,697.3,0.01,0.7
479182.080000011,303.732,0.08593150684931507,302.83,1.164,302.963,727.6,0.01,0.7
479873.28000000946,303.477,0.11108219178082192,302.84,1.793,302.675,544.4,0.01,0.7
480581.92799997196,303.285,0.06752054794520547,302.834,1.523,302.774,418.2,0.01,1.3
481273.2719999995,303.361,0.16136986301369863,302.84999999999997,1.463,302.839,499.8,0.01,0.9
481973.2799999592,303.302,0.07265753424657535,302.859,2.252,302.73,491.2,0.01,1.0
482664.71999997995,303.159,0.09554794520547945,302.885,2.959,302.679,552.5,0.01,0.9
483364.5599999811,302.703,0.0812054794520548,302.92999999999995,2.695,302.686,609.3,0.01,0.6
484055.75999997946,302.764,0.052054794520547946,303.178,2.94,302.524,648.1,0.01,0.6
484755.67200003937,302.853,0.076,302.94399999999996,2.9,302.846,746.1,0.01,0.0
485446.96800003096,302.817,0.09554794520547945,302.88,3.257,302.77,615.7,0.01,0.9
486146.88000000245,302.942,0.14205479452054795,302.88399999999996,3.695,302.683,342.5,0.01,2.4
486847.20000003837,303.16,0.056,302.897,2.5,302.803,290.3,0.01,0.0
487538.8799999881,303.212,0.0503013698630137,303.05699999999996,2.602,302.825,231.9,0.01,0.7
488238.9600000115,302.96,0.11452054794520547,302.864,2.177,302.691,257.7,0.01,0.6
488938.55999999034,303.071,0.09424657534246574,302.902,3.293,302.29,280.8,0.01,1.4
489629.5199999713,303.028,0.08580821917808218,302.87899999999996,3.739,302.554,427.6,0.01,2.8
490334.6399999624,303.093,0.16643835616438357,302.893,4.056,302.371,335.2,0.01,7.9
491041.680000019,303.041,0.07052054794520549,302.861,2.66,302.328,143.3,0.01,8.8
491740.3200000117,303.033,0.1352054794520548,302.887,3.62,302.321,163.9,0.01,8.9
493459.1999999726,302.994,0.15908219178082192,302.844,3.273,302.301,32.9,0.01,9.1
494166.2400000292,303.009,0.09295890410958906,302.907,3.845,302.255,21.2,0.01,8.8
494864.6399999996,302.654,0.10805479452054796,302.88,3.988,302.328,10.1,0.01,8.6
496976.1600000087,303.251,0.09057534246575343,303.44,3.952,302.514,-0.9,0.01,8.2
497681.0399999824,303.422,0.08424657534246575,303.606,3.959,302.516,-0.2,0.01,5.9
498377.2800000368,303.479,0.16367123287671234,303.64099999999996,4.331,302.56,0.0,0.01,6.0
499082.1600000105,303.391,0.16446575342465755,303.55199999999996,4.176,302.593,0.3,0.01,6.1
499778.3999999814,303.404,0.14887671232876712,303.551,3.552,302.537,0.3,0.01,6.3
500483.28000003856,303.397,0.09161643835616438,303.59299999999996,3.705,302.509,0.5,0.01,6.3
501188.16000000737,303.321,0.12082191780821919,303.48299999999995,3.621,302.51,0.5,0.01,6.4
501884.6400000006,303.28,0.13106849315068492,303.479,3.604,302.49,0.4,0.01,6.2
502580.8799999715,303.274,0.10983561643835617,303.474,3.717,302.572,0.5,0.01,6.5
503294.63999996043,303.276,0.0638904109589041,303.464,2.891,302.593,0.5,0.01,6.6
504008.40000003774,303.251,0.17464383561643834,303.51,2.483,302.445,0.6,0.01,6.3
504704.6400000086,303.404,0.12657534246575342,303.61899999999997,3.209,302.454,0.2,0.01,6.4
505409.7599999997,303.434,0.09073972602739727,303.60799999999995,2.995,302.494,0.5,0.01,6.1
506114.6399999734,303.387,0.08054794520547945,303.618,3.371,302.453,0.5,0.01,6.4
506811.11999996175,303.35,0.10643835616438356,303.57099999999997,3.211,302.531,0.8,0.01,6.4
507516.2400000363,303.32,0.10068493150684932,303.50399999999996,3.278,302.488,0.5,0.01,6.4
508212.48000000726,303.327,0.15608219178082192,303.575,3.534,302.545,0.6,0.01,6.5
508908.9600000005,303.274,0.11616438356164384,303.48299999999995,3.587,302.462,1.2,0.01,6.6
509614.0799999916,303.08,0.11506849315068493,303.30199999999996,3.481,302.41,1.2,0.01,6.4
510310.5599999799,303.113,0.13939726027397262,303.36899999999997,3.164,302.444,0.7,0.01,6.6
511015.67999997095,303.041,0.09161643835616438,303.339,2.693,302.338,1.4,0.01,6.3
511712.1599999593,303.124,0.03810958904109589,303.426,2.754,302.408,1.1,0.01,6.8
512417.2800000388,303.379,0.07515068493150684,303.577,3.04,302.407,1.1,0.01,6.5
513113.5200000097,303.426,0.12310958904109588,303.71299999999997,2.598,302.451,1.0,0.01,6.3
513810.24000002036,303.512,0.06904109589041096,303.73499999999996,3.267,302.441,1.1,0.01,6.4
514515.1199999891,303.448,0.12252054794520546,303.731,2.896,302.43,0.8,0.01,6.2
515220.2399999802,303.474,0.05104109589041096,303.717,1.755,302.446,0.8,0.01,6.1
515916.4800000395,303.482,0.06805479452054795,303.72299999999996,2.378,302.406,0.8,0.01,6.1
516612.72000001045,303.46,0.11345205479452056,303.693,2.058,302.433,0.7,0.01,5.6
517317.5999999792,303.417,0.12075342465753425,303.69399999999996,1.806,302.394,0.6,0.01,5.9
518022.48000003636,303.428,0.10952054794520548,303.7,1.736,302.382,0.7,0.01,5.9
518718.7200000073,303.476,0.12024657534246576,303.76,2.421,302.41,1.2,0.01,6.3
519423.8399999984,303.361,0.07054794520547945,303.73999999999995,1.627,302.366,1.2,0.01,6.0
520119.8400000403,303.355,0.07336986301369863,303.73299999999995,1.379,302.407,0.6,0.01,6.0
520833.1199999895,303.443,0.1291780821917808,303.746,1.249,302.418,0.6,0.01,5.9
521537.99999996315,303.397,0.06298630136986301,303.755,1.275,302.375,0.9,0.01,6.3
522234.21599999967,303.378,0.209,303.748,1.431,302.388,0.6,0.01,6.3
522939.11999999126,303.313,0.12134246575342465,303.72799999999995,1.16,302.382,0.6,0.01,6.0
523644.23999998235,303.394,0.12197260273972604,303.74199999999996,0.812,302.421,0.7,0.01,6.6
524340.4800000368,303.339,0.0747945205479452,303.618,0.763,302.429,0.6,0.01,6.4
525045.3600000105,303.285,0.10542465753424657,303.35499999999996,0.889,302.328,0.6,0.01,6.2
525741.5999999814,303.125,0.12597260273972602,303.49699999999996,0.905,302.104,0.5,0.01,6.3
526446.4800000385,303.232,0.10775342465753425,303.443,0.869,301.933,0.5,0.01,6.1
527142.4799999921,303.178,0.07372602739726028,303.443,1.351,301.854,0.4,0.01,6.1
527837.2559999978,303.314,0.04471232876712329,303.544,1.382,301.833,0.5,0.01,5.8
528540.7199999635,303.237,0.11506849315068493,303.518,2.069,302.028,0.5,0.01,6.4
529231.919999962,303.215,0.13693150684931507,303.503,1.782,302.374,0.9,0.01,5.8
529922.8800000264,303.454,0.11123287671232877,303.679,2.725,302.405,0.6,0.01,5.7
530622.9599999615,303.66,0.04558904109589041,303.90299999999996,2.292,302.462,0.5,0.01,6.2
531323.03999998,303.45,0.07767123287671232,303.729,3.08,302.425,0.5,0.01,6.4
532014.4800000007,303.582,0.05726027397260274,303.82,2.801,302.377,0.4,0.01,6.3
532723.2000000171,303.401,0.11909589041095892,303.671,3.24,302.399,0.5,0.01,6.1
533414.4000000204,303.391,0.12254794520547946,303.667,2.124,302.325,0.5,0.01,6.7
534114.2400000215,303.516,0.13232876712328767,303.779,1.643,302.409,0.5,0.01,6.4
